price,year,manufacturer,model,condition,cylinders,odometer,transmission,drive,type,lat,long
4500,2005.0,1,217,0,4,122297.0,0,1,5,41.229,-85.3244
4380,2006.0,5,526,2,4,70633.0,0,1,3,41.366954,-85.133529
5250,2009.0,10,979,2,2,97751.0,0,1,0,41.366986,-85.13413
4700,2006.0,5,1013,0,4,105233.0,0,1,5,41.106826,-85.138528
5420,2010.0,14,517,2,2,199876.0,0,0,8,41.366905,-85.13413
5980,2000.0,5,834,2,4,166722.0,0,0,6,41.366922,-85.133851
5995,2010.0,8,943,0,2,135144.0,0,1,5,41.235432,-85.840501
3400,2005.0,9,669,2,4,169000.0,0,0,0,41.075609,-85.030367
5995,2007.0,8,882,0,4,139652.0,0,0,0,41.235432,-85.840501
5430,2008.0,3,1040,2,4,127060.0,0,1,3,41.366922,-85.133872
4595,2005.0,2,255,0,2,120314.0,0,1,5,41.235432,-85.840501
4990,2005.0,15,192,2,2,160126.0,0,1,5,41.366954,-85.133722
4900,2006.0,6,390,2,4,177281.0,0,0,0,41.229,-85.3244
5995,2005.0,5,401,0,4,122764.0,0,0,0,41.235432,-85.840501
5970,2007.0,2,399,2,4,132666.0,0,1,0,41.366954,-85.133014
5920,2007.0,12,538,2,2,181760.0,0,2,4,41.366799,-85.133061
4295,2007.0,5,491,0,2,118253.0,1,1,2,41.235432,-85.840501
1995,2000.0,15,187,2,4,336835.0,0,1,5,41.235432,-85.840501
1595,2000.0,5,435,1,4,163067.0,0,0,0,41.235432,-85.840501
4495,2003.0,1,664,2,4,131000.0,0,1,5,41.075609,-85.030367
3981,2005.0,4,569,2,4,149878.0,0,1,3,41.237979,-85.82593
4900,2009.0,5,500,0,2,131630.0,0,1,5,41.229,-85.3244
3981,2009.0,2,692,2,2,191650.0,0,1,5,41.237979,-85.82593
4981,2011.0,4,146,2,4,149675.0,0,1,5,41.237979,-85.82593
4981,2010.0,5,409,2,4,132337.0,0,0,0,41.237979,-85.82593
3981,2013.0,5,494,2,2,175888.0,0,1,5,41.237979,-85.82593
3995,2003.0,13,562,1,4,171541.0,0,1,5,41.2799,-84.3626
5500,2007.0,5,508,0,2,90926.0,0,1,5,41.229,-85.3244
4500,2008.0,2,250,0,2,139769.0,0,1,5,41.206265,-85.308623
2900,2016.0,2,604,3,2,27043.0,0,1,5,39.8326,-86.0836
5995,2003.0,0,1120,0,4,158303.0,0,0,0,39.684254,-86.133327
5400,2008.0,8,382,0,4,114889.0,0,1,3,39.900694,-85.770449
2050,2004.0,7,759,2,4,210049.0,0,1,3,39.6789,-86.1302
4900,2011.0,9,260,0,2,150000.0,0,0,0,39.6405,-86.3118
5700,2007.0,8,882,0,4,160653.0,0,1,0,39.900694,-85.770449
4900,2009.0,5,409,0,4,134000.0,0,1,0,39.6405,-86.3118
4500,2010.0,7,757,0,4,199000.0,0,1,3,39.6405,-86.3118
5200,2009.0,7,482,0,2,169000.0,0,1,2,39.6405,-86.3118
3900,2003.0,5,450,0,5,142000.0,0,0,6,39.6405,-86.3118
4200,2005.0,15,267,0,2,159000.0,0,1,5,39.6405,-86.3118
4900,2011.0,11,3,0,2,151962.0,1,1,2,39.8647,-86.1181
5995,2009.0,2,692,0,4,143671.0,0,1,5,39.6789,-86.1302
5500,2008.0,7,85,2,2,168000.0,0,1,5,39.7265,-86.0005
4995,2007.0,9,669,0,4,159420.0,0,0,0,39.655234,-86.15809
4500,2006.0,13,581,0,4,167334.0,0,1,5,39.775,-86.1093
3995,2002.0,4,321,2,5,215809.0,0,0,4,39.923568,-85.337802
4495,2003.0,15,192,0,2,131142.0,0,1,5,39.684435,-86.133327
4995,2007.0,2,252,0,2,105263.0,0,1,5,39.684402,-86.133392
5499,2007.0,5,528,0,4,117672.0,0,1,8,39.655366,-86.157746
4995,2004.0,14,511,0,2,123299.0,0,0,8,39.655167,-86.157832
5495,2008.0,12,111,2,2,140211.0,0,1,5,40.548193,-85.674713
4500,2009.0,12,1089,0,2,132000.0,0,1,2,39.6789,-86.1302
4900,2008.0,7,93,0,4,165000.0,0,1,5,39.6789,-86.1302
4999,2006.0,7,282,1,2,190711.0,0,1,0,39.945535,-86.355543
5500,2012.0,5,541,0,2,150228.0,0,1,5,39.945621,-86.35565
5995,2011.0,2,688,0,4,138207.0,0,1,5,39.684541,-86.133639
3700,2004.0,15,915,2,4,191900.0,0,1,7,39.596,-86.1309
3400,2006.0,15,699,1,2,169235.0,0,1,2,39.9048,-86.0673
5495,2003.0,5,830,0,4,153587.0,0,2,4,39.68462,-86.133422
5995,2011.0,2,302,0,2,153288.0,0,1,5,39.684435,-86.133456
3495,2004.0,15,268,2,2,235200.0,0,1,5,39.684402,-86.133456
5998,2010.0,15,267,2,2,147000.0,0,1,5,39.96423,-86.131693
4498,2006.0,7,305,2,2,210000.0,0,0,0,39.96423,-86.131693
4498,2012.0,14,511,2,2,197000.0,0,0,0,39.96423,-86.131693
3998,2007.0,7,753,2,4,221000.0,0,1,3,39.96423,-86.131693
4998,2011.0,7,753,2,4,218000.0,0,1,3,39.96423,-86.131693
3200,2006.0,7,752,2,4,191862.0,0,1,7,39.953443,-86.094756
5495,2005.0,13,1097,0,2,122165.0,0,1,2,39.6844,-86.133327
3995,2010.0,10,854,0,2,146102.0,0,1,5,39.684485,-86.133671
4995,2009.0,11,14,0,2,170469.0,0,1,2,39.684518,-86.133564
5000,2007.0,0,1112,2,4,146737.0,0,0,0,39.802421,-86.148219
3995,2003.0,8,943,0,4,106016.0,0,1,5,39.684514,-86.133542
5495,2006.0,1,848,0,4,137419.0,0,1,0,39.684673,-86.133456
3195,2003.0,7,90,2,4,181000.0,0,1,5,39.875469,-85.323087
3650,2007.0,2,590,0,2,177993.0,0,1,5,39.7096,-86.2614
4495,2008.0,2,606,0,4,161414.0,0,1,5,39.684432,-86.133049
5400,2002.0,7,280,0,2,150248.0,0,1,0,39.900694,-85.770449
5995,2013.0,2,606,0,4,158425.0,0,1,5,39.684491,-86.133247
3600,1998.0,0,59,0,4,137000.0,0,2,5,39.789,-86.2136
5495,2009.0,10,975,0,2,122332.0,0,1,0,39.684592,-86.133682
5495,2006.0,7,225,3,2,158159.0,0,1,5,39.684088,-86.133435
3899,2003.0,15,595,1,4,149205.0,0,0,0,39.9559,-85.9601
5495,2012.0,2,692,0,2,174886.0,0,1,5,39.684764,-86.133596
5495,2013.0,5,476,0,2,91950.0,0,1,5,39.684516,-86.133306
5995,1999.0,13,481,0,4,107000.0,0,2,1,39.929626,-85.353772
5749,2009.0,12,113,0,2,144172.0,0,1,1,39.684665,-86.133242
4495,2007.0,1,646,0,4,138028.0,0,1,5,39.6789,-86.1302
4495,2002.0,15,192,0,4,145296.0,0,1,5,39.684386,-86.133585
3995,2004.0,7,753,0,4,175105.0,0,1,3,39.684468,-86.13351
4495,2007.0,15,195,0,4,155431.0,0,1,5,39.68465,-86.133392
3650,2014.0,5,494,0,2,136093.0,0,1,5,39.7096,-86.2614
5995,2010.0,16,212,2,2,117886.0,0,1,5,39.7096,-86.2614
3950,1991.0,5,461,2,5,107624.0,0,2,4,40.393711,-86.855009
4000,2000.0,0,53,2,4,158552.0,0,2,8,40.103745,-85.767989
5995,2007.0,8,1073,2,4,134533.0,0,1,0,39.835696,-84.794197
3700,2004.0,15,187,0,2,211579.0,0,1,5,41.66358,-86.112613
5900,2005.0,15,837,0,2,136286.0,0,1,0,41.66358,-86.112613
5995,2007.0,9,572,0,4,176807.0,0,0,0,41.66358,-86.112613
5995,2007.0,7,85,0,2,138578.0,0,1,5,41.66358,-86.112613
5500,2010.0,3,1037,0,4,140731.0,0,1,3,41.66358,-86.112613
3500,2005.0,1,216,0,4,108867.0,0,1,5,41.66358,-86.112613
4985,2010.0,10,762,2,2,170451.0,0,1,5,41.672666,-86.196093
5900,2006.0,5,831,0,4,218000.0,0,2,6,41.663126,-86.108941
5700,2011.0,2,604,0,4,168000.0,0,1,5,41.663174,-86.109048
4800,1997.0,4,327,0,5,192000.0,0,2,4,41.663207,-86.108941
4800,2012.0,3,5,2,2,147614.0,0,1,5,41.672666,-86.196093
4700,2008.0,13,581,2,4,198676.0,0,1,5,41.672666,-86.196093
4995,2007.0,8,945,0,2,159015.0,0,1,5,41.235432,-85.840501
5700,2010.0,8,364,2,2,137303.0,0,1,5,41.672666,-86.196093
4800,2006.0,5,425,2,5,150479.0,0,0,0,41.6469,-85.9728
5900,2013.0,5,539,0,2,140998.0,0,1,5,41.659263,-86.138523
5600,2008.0,3,23,0,4,140970.0,0,0,5,41.66553,-86.249468
3999,2009.0,2,248,2,2,157895.0,0,1,5,41.6507,-86.1623
4800,2005.0,8,1069,0,2,129571.0,1,1,0,41.66553,-86.249468
4900,2002.0,15,187,0,2,122506.0,0,1,5,41.66553,-86.249468
5600,2008.0,5,539,2,2,91954.0,0,1,5,41.672666,-86.196093
3500,2002.0,11,69,0,2,138846.0,0,1,5,42.506275,-92.466713
2400,2002.0,2,448,1,5,200000.0,0,2,7,42.3572,-93.1037
4400,2010.0,15,267,0,2,185664.0,0,1,5,42.506275,-92.466713
5900,2009.0,15,187,0,2,202183.0,0,1,5,42.506275,-92.466713
4500,2008.0,5,539,0,4,185763.0,0,1,5,42.506275,-92.466713
4000,2003.0,9,572,0,4,156607.0,0,0,0,42.506275,-92.466713
5900,2005.0,2,1002,0,5,180070.0,0,0,0,42.506275,-92.466713
3888,2006.0,2,248,0,2,146719.0,1,1,1,42.506275,-92.466713
1500,2008.0,8,79,0,2,186558.0,0,1,5,42.506275,-92.466713
2750,1998.0,15,187,0,2,152044.0,0,1,5,42.506275,-92.466713
3500,2000.0,6,922,0,5,198349.0,0,0,6,42.506275,-92.466713
2800,2000.0,2,601,0,4,157174.0,0,1,5,42.506275,-92.466713
2400,1999.0,15,187,0,2,205745.0,0,1,5,42.506275,-92.466713
2800,2005.0,5,449,0,5,227468.0,0,0,6,42.506275,-92.466713
3300,2007.0,2,601,0,4,262619.0,0,1,5,42.506275,-92.466713
5900,2007.0,7,795,2,4,192642.0,0,0,0,42.6609,-93.9049
4500,2012.0,9,790,2,2,150436.0,0,1,0,42.6609,-93.9049
3500,2007.0,4,748,0,4,152335.0,0,0,0,42.506275,-92.466713
1500,2002.0,1,779,0,4,204989.0,0,1,5,42.506275,-92.466713
2700,2004.0,1,779,0,4,176213.0,0,1,5,42.506275,-92.466713
3000,2001.0,2,601,0,4,194863.0,0,1,5,42.457439,-92.332855
3995,2007.0,4,181,2,2,130101.0,0,1,2,41.95079,-91.678
5495,2001.0,15,912,2,5,204441.0,0,0,0,42.03519,-91.559347
4995,2006.0,7,851,2,4,198000.0,0,0,6,42.011896,-91.635014
2900,2002.0,6,384,2,4,213262.0,0,0,8,42.1898,-91.7758
5995,2011.0,2,688,2,2,146205.0,0,1,5,42.03519,-91.559347
5995,2014.0,2,951,2,2,106896.0,0,1,5,42.03519,-91.559347
4495,2007.0,5,504,2,2,110851.0,0,1,8,42.200725,-91.784248
4495,2007.0,3,816,2,2,117540.0,0,1,2,42.200916,-91.784377
3900,2003.0,1,848,2,4,207611.0,0,0,8,42.1898,-91.7758
5900,2010.0,2,586,2,2,93004.0,0,1,7,42.1898,-91.7758
5833,2011.0,2,296,0,2,171208.0,0,1,5,42.457439,-92.332855
5995,2011.0,5,490,2,4,124073.0,0,1,5,42.03519,-91.559347
4995,2012.0,2,296,2,2,149127.0,1,1,5,42.011896,-91.635014
3995,2007.0,5,359,2,4,232178.0,0,1,5,42.03519,-91.559347
3995,2007.0,1,679,2,4,164527.0,0,1,5,42.03519,-91.559347
4000,2005.0,5,55,0,4,159996.0,0,0,5,41.9521,-91.6853
3995,2008.0,2,248,2,2,118884.0,0,1,5,42.03519,-91.559347
4995,2001.0,15,273,2,2,72529.0,0,1,5,42.200725,-91.784635
1900,2000.0,5,1006,0,4,204252.0,0,1,5,42.457439,-92.332855
5000,2008.0,2,1048,0,4,189849.0,0,0,0,42.457439,-92.332855
5500,2009.0,4,571,0,4,138943.0,0,1,3,41.9521,-91.6853
5995,2006.0,2,929,1,5,204975.0,0,0,4,42.03519,-91.559347
5995,2013.0,10,962,2,2,143972.0,0,1,5,42.03519,-91.559347
4200,2005.0,13,724,0,4,154161.0,0,1,3,41.9521,-91.6853
5999,2011.0,3,9,3,2,121852.0,0,1,5,41.9521,-91.6853
4999,2010.0,15,269,0,2,176276.0,0,1,5,41.9521,-91.6853
5999,2008.0,5,405,0,4,1130401.0,0,0,0,41.9521,-91.6853
5500,2008.0,2,399,0,4,135689.0,0,0,0,41.9521,-91.6853
2641,2001.0,5,1104,0,4,152425.0,0,1,8,42.457439,-92.332855
5497,2005.0,15,187,0,2,186555.0,0,1,5,42.457439,-92.332855
5995,2011.0,10,762,0,2,188803.0,0,1,5,42.512433,-92.440364
3995,1998.0,5,421,2,5,210508.0,0,0,0,42.03519,-91.559347
5995,2012.0,2,296,2,2,106977.0,0,1,5,42.03519,-91.559347
5224,2009.0,13,550,0,4,168313.0,0,1,5,42.457439,-92.332855
2864,2004.0,6,922,0,5,123640.0,0,0,6,42.457439,-92.332855
5900,2004.0,2,929,2,5,155122.0,0,2,6,41.963666,-91.720216
5995,2011.0,2,601,2,4,118011.0,0,1,5,42.200598,-91.78472
4995,2007.0,15,914,2,4,158000.0,0,1,7,42.011896,-91.635014
3295,1997.0,15,187,2,2,153000.0,0,1,5,42.011896,-91.635014
4495,2009.0,12,311,2,2,124000.0,1,1,8,42.011896,-91.635014
5995,2012.0,2,296,2,2,117931.0,1,1,5,42.03519,-91.559347
4500,2007.0,8,382,0,4,178123.0,0,1,3,41.9521,-91.6853
4495,2007.0,7,85,2,4,130000.0,0,1,5,42.011896,-91.635014
4123,2009.0,10,971,0,2,154755.0,0,1,5,42.457439,-92.332855
4500,2007.0,10,867,0,2,106403.0,0,1,2,41.9521,-91.6853
5000,2012.0,12,908,0,2,172480.0,0,1,5,41.9521,-91.6853
4495,2007.0,2,601,2,4,149306.0,0,1,5,42.03519,-91.559347
4995,2006.0,13,581,2,4,105912.0,0,1,5,42.03519,-91.559347
5900,2010.0,11,12,0,2,115428.0,0,1,2,41.9521,-91.6853
4500,2009.0,2,590,0,2,127578.0,0,1,2,41.9521,-91.6853
5900,2005.0,14,659,0,2,121371.0,0,0,5,41.567362,-93.703079
3200,2000.0,15,917,2,4,154028.0,0,1,3,41.567426,-93.703036
5000,2005.0,14,656,0,2,137015.0,1,0,5,41.567378,-93.703101
5900,2007.0,14,777,0,2,148165.0,0,0,2,41.56741,-93.703058
5500,1997.0,4,329,0,4,103885.0,1,2,6,41.6092,-93.6
5999,2008.0,0,1117,0,5,141000.0,0,0,0,42.484503,-92.324974
4750,2006.0,7,239,0,2,119000.0,0,1,5,42.484503,-92.324974
4995,2009.0,2,250,2,2,76000.0,0,1,1,41.6862,-93.9707
5400,2000.0,2,169,2,4,119000.0,0,0,0,41.6862,-93.9707
4500,1994.0,5,450,2,4,108300.0,1,2,4,41.614788,-93.833799
3900,2007.0,5,494,2,2,131000.0,0,1,5,41.6862,-93.9707
4200,2007.0,4,208,2,4,108932.0,0,1,3,41.56741,-93.703122
4800,2009.0,16,826,2,3,130107.0,1,1,2,41.567346,-93.703036
5400,2004.0,15,920,2,4,133997.0,0,1,3,41.600513,-93.561105
5500,2011.0,16,211,0,2,152000.0,0,1,5,42.484503,-92.324974
4200,2005.0,5,509,2,2,106779.0,0,1,5,41.567362,-93.703058
3700,2013.0,3,5,0,2,161000.0,0,1,5,42.484503,-92.324974
4900,2005.0,13,1097,0,2,141839.0,0,1,2,41.567346,-93.703144
4800,2008.0,2,1081,2,4,106340.0,0,1,3,41.600513,-93.561105
4900,2008.0,2,601,2,4,143694.0,0,1,5,42.504823,-92.405569
5995,2010.0,12,111,2,2,138457.0,0,1,1,42.504823,-92.405569
5999,2012.0,4,641,0,4,154000.0,0,0,5,42.484503,-92.324974
4200,2010.0,2,601,0,4,144000.0,0,1,5,42.484503,-92.324974
3495,2006.0,15,836,0,2,192351.0,0,0,0,41.600846,-93.564386
5995,2006.0,9,669,0,4,145004.0,0,0,0,41.600976,-93.58129
5995,2010.0,2,688,0,4,183968.0,0,1,5,41.600976,-93.58129
5995,2007.0,3,1037,0,4,117136.0,0,1,3,41.600976,-93.58129
2195,2003.0,12,702,0,4,216523.0,0,1,5,41.600846,-93.564386
2995,2007.0,3,1037,0,4,152591.0,0,1,3,41.600846,-93.564386
3495,1998.0,2,168,0,4,170719.0,0,0,0,41.600846,-93.564386
4200,2007.0,4,183,2,2,121971.0,1,1,2,41.56741,-93.702972
4200,2004.0,7,238,2,2,117468.0,0,1,5,41.567426,-93.703058
4800,2008.0,2,1082,0,4,138298.0,0,1,3,41.600513,-93.561105
4900,2007.0,10,978,2,2,104205.0,1,0,0,41.600513,-93.561105
5500,2006.0,1,850,2,4,143080.0,0,1,0,41.567378,-93.703058
4800,2008.0,8,945,0,2,138021.0,0,1,5,41.600513,-93.561105
5200,2008.0,15,1141,2,2,103208.0,0,1,2,41.600513,-93.561105
1295,2000.0,9,572,0,5,195523.0,0,0,0,41.627425,-93.65186
4995,2007.0,3,893,0,2,162676.0,0,1,5,41.600846,-93.564386
5900,2011.0,2,1061,0,4,170000.0,0,0,0,42.484503,-92.324974
5900,2008.0,5,412,0,2,127771.0,0,1,0,41.567394,-93.703101
4000,2004.0,8,368,2,2,107698.0,0,1,5,41.567378,-93.703036
4500,2000.0,1,216,2,4,70115.0,0,1,5,42.504823,-92.405569
1695,2006.0,15,914,0,4,224123.0,0,1,7,41.627425,-93.651838
5900,2008.0,5,359,0,4,163000.0,0,1,5,42.484503,-92.324974
3800,2006.0,15,267,0,2,171000.0,1,1,5,42.484503,-92.324974
4400,2006.0,11,708,0,2,112000.0,0,1,8,42.484503,-92.324974
2900,2008.0,2,248,0,2,143000.0,0,1,1,42.484503,-92.324974
4600,2005.0,15,198,0,4,151000.0,0,1,1,42.484503,-92.324974
3900,2012.0,16,633,0,2,147000.0,1,1,5,42.484503,-92.324974
3999,2010.0,12,1089,0,2,98080.0,0,1,5,42.484503,-92.324974
5500,2007.0,16,633,0,2,136485.0,1,1,5,41.600846,-93.564386
5999,2009.0,15,267,0,2,143000.0,0,1,5,42.484503,-92.324974
5995,2004.0,12,533,0,4,191637.0,1,0,6,41.600976,-93.58129
5495,1997.0,2,986,0,5,240885.0,0,0,0,41.600846,-93.564386
4200,2006.0,12,905,0,2,82767.0,0,1,5,41.600513,-93.561105
4900,2004.0,15,144,2,4,136734.0,0,1,5,41.567378,-93.703079
4295,2004.0,2,601,2,4,95571.0,0,1,5,42.504823,-92.405569
4900,2006.0,6,384,0,4,158000.0,0,0,0,42.484503,-92.324974
4495,2007.0,12,1089,0,2,192859.0,0,1,5,41.600976,-93.58129
5995,2004.0,5,429,0,4,158868.0,0,0,0,41.600976,-93.58129
1200,1997.0,4,627,0,4,150000.0,0,1,5,42.484503,-92.324974
3500,2004.0,7,225,0,2,137000.0,0,1,1,42.484503,-92.324974
4995,2006.0,4,321,2,5,210531.0,0,0,4,42.504823,-92.405569
4600,2007.0,2,601,2,4,145273.0,0,1,5,42.504823,-92.405569
5995,2009.0,9,790,2,2,98737.0,1,0,0,42.504823,-92.405569
4999,2005.0,3,23,0,5,146000.0,0,2,5,42.484503,-92.324974
3900,2007.0,15,1140,0,2,138000.0,0,1,1,42.484503,-92.324974
5500,2007.0,5,359,0,4,167000.0,0,0,5,42.484503,-92.324974
5999,2008.0,14,622,0,2,113000.0,0,0,8,42.484503,-92.324974
5900,2013.0,10,523,0,2,94000.0,0,1,5,42.484503,-92.324974
5900,2010.0,15,1140,0,2,78000.0,0,1,5,42.484503,-92.324974
3500,2008.0,16,826,0,3,146000.0,1,1,1,42.484503,-92.324974
4600,2008.0,15,837,0,2,191000.0,0,0,0,42.484503,-92.324974
3995,2010.0,5,539,0,2,219428.0,0,1,5,41.600846,-93.564386
3995,2007.0,15,1140,2,2,139028.0,0,1,5,42.504823,-92.405569
5500,1999.0,5,829,0,4,138327.0,0,0,6,41.838488,-94.103802
2470,2007.0,7,93,1,4,229000.0,0,1,5,41.601,-93.6729
3995,2005.0,5,1006,0,4,135378.0,0,1,5,41.600846,-93.564386
4999,2009.0,7,239,0,2,134000.0,0,1,5,42.484503,-92.324974
3750,2004.0,2,1054,2,4,151000.0,0,0,0,41.5476,-93.6618
3500,2006.0,9,572,0,5,159000.0,0,0,0,42.484503,-92.324974
3650,2010.0,15,917,0,4,219000.0,0,1,3,42.2582,-90.4356
3750,2006.0,13,581,2,4,181250.0,0,1,5,41.6937,-91.5906
3500,2005.0,11,12,0,2,140907.0,1,1,2,41.241382,-95.991546
5200,2013.0,11,12,0,2,140907.0,0,1,5,41.241382,-95.991546
4200,2010.0,4,145,2,2,142020.0,0,1,5,41.241382,-95.991546
2500,2002.0,5,426,0,5,183386.0,0,0,0,41.241382,-95.991546
2800,2007.0,7,236,0,2,289055.0,0,1,5,41.241382,-95.991546
3800,2010.0,2,606,2,4,191000.0,0,1,5,41.371899,-96.152653
3000,2007.0,5,540,2,4,124000.0,0,1,5,41.371899,-96.152653
3500,1999.0,6,1151,2,5,133000.0,0,0,0,41.371899,-96.152653
5900,2008.0,7,486,0,2,140000.0,1,1,2,41.2075,-96.1147
4998,2000.0,2,933,0,5,168000.0,0,0,4,41.212221,-95.984102
5480,2007.0,7,85,0,2,167504.0,0,1,5,41.212221,-95.984102
2200,1999.0,9,576,0,4,153942.0,0,0,0,41.241382,-95.991546
4995,2013.0,8,364,0,2,150000.0,0,1,5,41.285533,-96.022053
1250,1997.0,7,244,1,2,158525.0,0,1,5,41.237711,-95.95459
4500,2013.0,4,145,2,2,121580.0,0,1,5,41.233915,-96.07132
5650,2007.0,15,273,0,2,139700.0,1,1,5,41.212606,-95.974555
5995,2009.0,2,688,2,4,131459.0,0,1,5,41.22818,-95.86083
5995,2004.0,7,102,2,4,143342.0,0,1,5,41.22818,-95.86083
3995,2004.0,8,79,2,2,129582.0,0,1,5,41.22818,-95.86083
5995,2009.0,5,539,0,2,118875.0,0,1,5,41.246369,-95.856528
3995,2001.0,7,85,0,2,151505.0,0,1,1,41.246369,-95.856528
5995,2004.0,6,394,0,4,176286.0,0,0,0,41.23329,-96.157814
4000,2006.0,1,679,2,4,125000.0,0,1,5,41.2403,-95.998
3999,2008.0,3,1037,2,4,179142.0,0,1,3,41.1497,-95.9099
3300,2005.0,2,399,0,4,182945.0,0,0,0,41.241382,-95.991546
4495,2012.0,2,296,0,2,166000.0,0,1,5,41.28534,-96.022139
5490,2003.0,15,192,0,4,134236.0,0,1,5,42.5047,-96.2189
4500,2008.0,5,1006,0,4,132434.0,0,1,5,42.506275,-92.466713
1900,2007.0,7,753,0,4,208592.0,0,1,3,42.506275,-92.466713
2005,1990.0,5,449,0,5,181181.0,0,2,6,42.457439,-92.332855
4400,2006.0,4,333,0,5,171616.0,0,0,0,42.506275,-92.466713
2000,2003.0,13,581,0,4,162078.0,0,1,5,42.506275,-92.466713
3200,2007.0,2,688,0,2,175611.0,0,1,5,42.506275,-92.466713
1500,1997.0,3,263,0,4,164772.0,0,1,5,42.506275,-92.466713
4990,2006.0,5,439,2,4,161453.0,0,0,0,42.959639,-91.816109
5229,2002.0,9,572,0,4,146195.0,0,2,0,42.457439,-92.332855
5770,2004.0,7,85,0,2,139360.0,0,1,5,42.457439,-92.332855
5429,2010.0,13,1097,0,2,143855.0,0,1,2,42.457439,-92.332855
2744,2002.0,3,1044,0,4,229031.0,0,1,3,42.457439,-92.332855
2000,2007.0,16,780,0,2,222881.0,0,1,8,42.506275,-92.466713
3000,2004.0,5,421,0,5,288832.0,0,0,0,42.506275,-92.466713
1500,2003.0,2,1085,0,4,177750.0,0,1,3,42.506275,-92.466713
3900,2006.0,5,491,0,2,164867.0,0,1,2,42.506275,-92.466713
4690,2002.0,2,876,0,4,123448.0,0,0,6,42.457439,-92.332855
4500,2001.0,9,572,0,4,189973.0,0,0,0,42.506275,-92.466713
2700,2004.0,1,216,0,4,192714.0,0,1,5,42.457439,-92.332855
4622,2007.0,15,187,0,4,217172.0,0,1,5,42.457439,-92.332855
5700,2008.0,7,90,0,4,206111.0,0,1,1,39.2461,-94.4191
2000,2009.0,5,498,2,2,140500.0,0,1,5,38.7165,-94.4405
4296,2005.0,2,1053,0,4,171000.0,0,0,0,39.085,-94.6356
4500,2003.0,15,143,2,4,173619.0,0,1,5,39.2284,-94.472
5950,2004.0,2,1047,0,4,147900.0,0,0,0,38.8865,-94.8204
5500,2008.0,5,405,0,4,155000.0,0,0,0,38.8619,-94.661
4950,2009.0,14,653,2,2,156000.0,0,0,5,38.8982,-94.7049
2500,2007.0,5,487,2,4,260000.0,0,1,5,39.2461,-94.4191
3799,1999.0,7,89,2,2,180517.0,0,1,1,39.00955,-94.31034
4999,2007.0,5,450,2,5,152415.0,0,2,6,39.00955,-94.31034
5600,2012.0,3,1037,2,4,185000.0,0,1,3,38.813722,-94.263682
2000,1999.0,5,458,2,5,235000.0,0,2,6,38.9855,-94.5754
2896,2006.0,2,590,0,2,204000.0,0,1,8,39.085,-94.6356
245,2013.0,5,429,2,4,124625.0,0,1,0,39.22474,-94.58514
5100,2003.0,15,1001,2,4,260000.0,0,2,4,38.715036,-94.951057
2996,2000.0,15,1076,0,4,342000.0,0,2,4,39.085,-94.6356
3496,2005.0,12,115,0,2,185000.0,0,1,5,39.085,-94.6356
4450,2005.0,7,757,0,4,190192.0,0,1,3,39.1479,-94.568
4650,2005.0,11,1066,0,2,182758.0,0,1,0,38.8865,-94.8204
5980,2013.0,5,477,0,2,89578.0,0,1,5,39.1979,-94.5199
4400,2003.0,15,837,2,2,192414.0,0,1,5,38.9621,-94.5959
5999,2005.0,4,985,0,2,34748.0,0,1,5,39.01261,-94.697291
4250,2005.0,7,801,2,4,251900.0,0,0,0,38.944,-94.2881
5999,2007.0,16,639,0,3,99776.0,0,1,5,39.01261,-94.697291
4950,2005.0,14,768,2,2,175000.0,0,0,8,38.8161,-94.5328
3950,2005.0,7,759,1,4,203000.0,0,1,3,38.8161,-94.5328
4275,2010.0,13,550,0,4,150000.0,0,1,5,38.633277,-96.682411
3000,2002.0,7,104,2,2,196000.0,0,1,5,39.1938,-96.5858
5500,2011.0,8,882,0,2,149050.0,0,1,0,35.216559,-101.829738
5950,2006.0,7,90,0,4,170596.0,0,1,5,35.642702,-101.585512
4500,2008.0,5,405,0,4,203000.0,0,1,0,37.970215,-97.939929
5950,2010.0,3,24,3,4,148950.0,0,2,5,37.641358,-97.30895
2900,2001.0,2,683,2,4,137735.0,0,1,5,39.137157,-95.954892
4995,2011.0,2,601,2,4,158166.0,0,1,5,39.137157,-95.954892
1900,2003.0,1,664,2,4,183295.0,0,1,5,39.137157,-95.954892
3900,2004.0,1,664,2,4,138037.0,0,1,5,39.137157,-95.954892
5995,1999.0,2,929,2,5,272982.0,0,0,6,39.137157,-95.954892
3900,2000.0,6,956,2,4,256436.0,0,0,6,39.137157,-95.954892
2900,2001.0,1,664,2,4,129195.0,0,1,5,39.137157,-95.954892
3900,1999.0,5,829,2,4,173760.0,0,2,6,39.137157,-95.954892
3900,2003.0,2,1085,2,5,131502.0,0,1,7,39.137157,-95.954892
3900,2002.0,15,139,0,4,237000.0,0,1,5,39.000586,-95.606565
4995,2003.0,5,435,0,4,93353.0,0,2,8,38.97613,-95.68838
4850,2005.0,5,830,2,4,200151.0,1,2,4,39.0583,-95.7095
4495,2005.0,7,795,2,4,221364.0,0,0,0,39.0583,-95.7095
5850,2006.0,3,1037,2,4,163000.0,0,1,3,39.0583,-95.7095
3488,2005.0,5,441,0,5,129677.0,0,0,0,38.877219,-94.776494
5495,1997.0,5,450,0,5,193085.0,0,2,6,38.97613,-95.68838
